1	286.590552631579
2	286.616961403509
3	286.624353070175
4	286.620751754386
5	286.581100877193
6	286.611252631579
7	286.565413157895
8	286.505164473684
9	286.549806578947
10	286.592853508772
11	286.597338596491
12	286.613769298246
13	286.63798245614
14	286.637978508772
15	286.633931578947
16	286.621419298246
17	286.603055701754
18	286.58248245614
19	286.638610087719
20	286.685136403509
21	286.668436842105
22	286.683586403509
23	286.692890350877
24	286.645917105263
25	286.579064912281
26	286.588112719298
27	286.572863157895
28	286.608089035088
29	286.618203947368
30	286.621615350877
31	286.606597368421
32	286.605560964912
33	286.612955701754
34	286.611258333333
35	286.379806140351
36	286.40640877193
37	286.441974561404
38	286.482233333333
39	286.522250438596
40	286.569360087719
41	286.591676754386
42	286.546169736842
43	286.518628947368
44	286.542795614035
45	286.591167982456
46	286.635084210526
47	286.617507017544
48	286.60934122807
49	286.63542631579
50	286.658171491228
51	286.672921052632
52	286.667123684211
53	286.620411842105
54	286.472946052632
55	286.503413596491
56	286.558153070175
57	286.622680263158
58	286.641109649123
59	286.629843859649
60	286.645687280702
61	286.710742982456
62	286.668120175439
63	286.678596491228
64	286.665920175439
65	286.675514473684
66	286.74406622807
67	286.741751754386
68	286.735181578947
69	286.758221491228
70	286.736042982456
71	286.737174122807
72	286.757462280702
73	286.80585745614
74	286.774803508772
75	286.795385964912
76	286.831165789474
77	286.848918859649
78	286.838625
79	286.838607894737
80	286.813503947368
81	286.81984254386
82	286.85819868421
83	286.850150877193
84	286.769803947368
85	286.820811842105
86	286.838738596491
87	286.861167982456
88	286.907199122807
89	286.869339912281
90	286.874147368421
91	286.864905701754
92	286.876846929825
93	286.844626754386
94	286.878625877193
95	286.884990350877
96	286.860128508772
97	286.897389035088
98	286.872598245614
99	286.876348245614
100	286.912175438596
101	286.906014035088
102	286.873668859649
103	286.842708333333
104	286.801743421053
105	286.796703070176
106	286.810776754386
107	286.797951315789
108	286.809744736842
109	286.855763596491
110	286.884396491228
111	286.906828508772
112	286.882638596491
113	286.852213596491
114	286.789084210526
115	286.721594298246
116	286.750455701754
117	286.765871052632
118	286.798134210526
119	286.808622368421
120	286.834669736842
121	286.875635087719
122	286.891861403509
123	286.876998245614
124	286.86956622807
125	286.925572807018
126	286.945752192982
127	286.994876754386
128	287.020796491228
129	287.001616666667
130	287.048289473684
131	287.09868245614
132	287.078296929824
133	286.994041666667
134	286.954071929825
135	287.020382017544
136	287.030975438596
137	287.100760087719
138	287.177828070175
139	287.18419254386
140	287.233573245614
141	287.313850438597
142	287.274585087719
143	287.086389035088
144	287.185656578947
145	287.17988377193
146	287.244854385965
147	287.32245877193
148	287.325602631579
149	287.405879824561
150	287.44850745614
151	287.446710526316
152	287.486293421053
153	287.533625877193
154	287.541854385965
155	287.577915350877
156	287.582209210526
157	287.576503508772
158	287.578998684211
159	287.617902631579
160	287.645527192982
161	287.683603947368
162	287.704028947368
163	287.696402631579
164	287.748452192982
165	287.788755701754
166	287.799907894737
167	287.852849561404
168	287.888416666667
169	287.898085087719
170	287.940272807018
171	287.967523245614
172	287.989366666667
173	288.009546929825
174	288.035913596491
175	288.047103508772
176	288.126509649123
177	288.149508333333
178	288.1811
179	288.253905701754
180	288.282153070175
181	288.273628947368
182	288.283536842105
183	288.328109649123
184	288.448718859649
185	288.497086403509
186	288.466433333333
187	288.494821491228
188	288.549682017544
189	288.583496491228
190	288.611620614035
191	288.629302192982
192	288.689441666667
193	288.744787280702
194	288.818535526316
195	288.828796052632
196	288.892543421053
197	288.946740789474
198	288.987377631579
199	289.020958333333
200	289.02781622807
201	289.104855263158
202	289.124578508772
203	289.186006140351
204	289.259851315789
205	289.282169298246
206	289.341239035088
207	289.384832017544
208	289.450590789474
209	289.519109210526
210	289.509484649123
211	289.582216666667
212	289.61201754386
213	289.672895614035
214	289.725449561404
215	289.767314912281
216	289.836314912281
217	289.911616666667
218	289.950217105263
219	289.954004385965
220	290.021386403509
221	290.07676754386
222	290.108671929825
223	290.150765789474
224	290.214704385965
225	290.256494298246
226	290.295463596491
227	290.350946052632
228	290.407919736842
229	290.44801754386
230	290.494974561403
231	290.490340350877
232	290.585881140351
233	290.645667105263
234	290.704597368421
235	290.747703070175
236	290.80004254386
237	290.83329254386
238	290.913696052632
239	290.950905263158
240	290.998861403509
241	291.093073611111
242	291.024896354167
243	291.069318229167
244	291.061585416667
245	291.090604166667
246	291.1864546875
247	291.2277171875
248	291.285853645833
249	291.3346765625
250	291.374534895833
251	291.436628125
252	291.377888095238
253	291.372228571429
254	291.439830952381
255	291.501407142857
256	291.511680952381
257	291.578610714286
258	291.594996428571
259	291.615454761905
260	291.653601190476
261	291.707755952381
262	291.799976190476
263	291.795473809524
264	291.846329761905
265	291.876152380952
266	291.913836904762
267	291.897316666667
268	291.959608333333
269	292.011111904762
270	292.070813095238
271	292.125744047619
272	292.156740476191
273	292.222483333333
274	292.229827380952
275	292.271666666667
276	292.302094047619
277	292.308725
278	292.283939285714
279	292.325571428571
280	292.416486904762
281	292.496471428571
282	292.474026190476
283	292.489566666667
284	292.593553571429
285	292.599398809524
286	292.607785714286
287	292.641391666667
288	292.665021428571
289	292.70164047619
290	292.732263095238
291	292.743695238095
292	292.801090476191
293	292.817160714286
294	292.845167857143
295	292.90490952381
296	292.93595952381
297	293.026069047619
298	293.073748809524
299	293.047542857143
300	293.11085952381
301	293.181889285714
302	293.176839285714
303	293.206166666667
304	293.226955952381
305	293.305761904762
306	293.304020238095
307	293.332544047619
308	293.417414285714
309	293.41544047619
310	293.445946428571
311	293.482673809524
312	293.489192857143
313	293.485980952381
314	293.574007142857
315	293.634501190476
316	293.640222619048
317	293.722260714286
318	293.70579047619
319	293.735242857143
320	293.82089047619
321	293.811533333333
322	293.808653571429
323	293.846736904762
324	293.852494047619
325	293.890105952381
326	293.977755952381
327	294.007120238095
328	293.991682142857
329	294.049876190476
330	294.125194047619
331	294.10260952381
332	294.159730952381
333	294.190283333333
334	294.178327380952
335	294.207051190476
336	294.206054761905
337	294.273636904762
338	294.311808333333
339	294.333091666667
340	294.325003571429
341	294.618605555556
342	294.6225
343	294.546438888889
344	294.630756944444
345	294.657280555556
346	294.679745833333
347	294.669865277778
348	294.758272222222
349	294.796431944444
350	294.8212875
351	294.862075
352	294.876847222222
353	294.827779166667
354	294.866426388889
355	294.908427777778
356	294.919348611111
357	294.947429166667
358	294.943416666667
359	294.9544
360	295.049479166667
361	295.010568055556
362	295.073776388889
363	295.102798611111
364	295.115675
365	295.137456944444
366	295.204423611111
367	295.208031944444
368	295.242511111111
369	295.245620833333
370	295.270606944444
371	295.262345833333
372	295.286651388889
373	295.318340277778
374	295.338826388889
375	295.341290277778
376	295.360305555556
377	295.399036111111
378	295.3988625
379	295.453822222222
380	295.434330555556
381	295.451947222222
382	295.460351388889
383	295.461440277778
384	295.5147125
385	295.5570625
386	295.560934722222
387	295.535988888889
388	295.555040277778
389	295.523722222222
390	295.6325125
391	295.655481944444
392	295.639401388889
393	295.7208875
394	295.713423611111
395	295.698772222222
396	295.728636111111
397	295.747163888889
398	295.667970833333
399	295.7393
400	295.773116666667
401	295.773383333333
402	295.775302777778
403	295.811343055556
404	295.827426388889
405	295.803363888889
406	295.873808333333
407	295.874381944444
408	295.876834722222
409	295.852522222222
410	295.830681944444
411	295.864855555556
412	295.915388888889
413	295.953384722222
414	295.943404166667
415	295.932823611111
416	295.929738888889
417	295.952684722222
418	296.0292625
419	295.945684722222
420	295.998119444444
421	296.011779166667
422	296.064076388889
423	295.990025
424	296.055591666667
425	296.065836111111
426	296.0816
427	296.127298611111
428	296.111041666667
429	296.142611111111
430	296.124581944445
431	296.136006944444
432	296.084918055556
433	296.180691666667
434	296.156626388889
435	296.143936111111
436	296.157254166667
437	296.197040277778
438	296.185136111111
439	296.239370833333
440	296.275673611111
441	296.288984722222
442	296.261851388889
443	296.265794444445
444	296.251495833333
445	296.2748625
446	296.309769444444
447	296.333430555556
448	296.300679166667
449	296.332322222222
450	296.292540277778
451	296.299713888889
